,uuid,move_number,white_move,black_move,white_time,black_time
5,89b460be-979e-11ed-90fb-78ac4409ff3c,6,O-O,Bd7,0:09:28.8,0:09:26.2
6,89b460be-979e-11ed-90fb-78ac4409ff3c,7,h3,Nc6,0:09:22.7,0:09:23.6
7,89b460be-979e-11ed-90fb-78ac4409ff3c,8,Qe2,Nd4,0:09:10.9,0:09:20.8
8,89b460be-979e-11ed-90fb-78ac4409ff3c,9,Nxd4,cxd4,0:08:56.3,0:09:17.8
9,89b460be-979e-11ed-90fb-78ac4409ff3c,10,Qh5,Qe7,0:08:49.4,0:09:07.4
10,89b460be-979e-11ed-90fb-78ac4409ff3c,11,Re1,O-O-O,0:08:27.9,0:09:02.1
11,89b460be-979e-11ed-90fb-78ac4409ff3c,12,Re3,dxe3,0:08:19,0:08:58.7
12,89b460be-979e-11ed-90fb-78ac4409ff3c,13,fxe3,Qe8,0:08:18.1,0:08:40.1
13,89b460be-979e-11ed-90fb-78ac4409ff3c,14,c4,a6,0:08:05.2,0:08:31.7
14,89b460be-979e-11ed-90fb-78ac4409ff3c,15,cxb5,Bc6,0:07:48.5,0:08:29.2
15,89b460be-979e-11ed-90fb-78ac4409ff3c,16,Nc3,Bd7,0:07:47.6,0:08:28.6
16,89b460be-979e-11ed-90fb-78ac4409ff3c,17,bxa6,Nh6,0:07:45.1,0:06:26.5
17,89b460be-979e-11ed-90fb-78ac4409ff3c,18,a7,Kb7,0:06:34.2,0:06:15.7
18,89b460be-979e-11ed-90fb-78ac4409ff3c,19,Bd5+,Kxa7,0:06:19.5,0:06:00.5
19,89b460be-979e-11ed-90fb-78ac4409ff3c,20,Nb5+,Bxb5,0:06:10.4,0:05:51.7
0,9fa09af0-97b9-11ed-90fb-78ac4409ff3c,1,e4,e5,0:09:54.7,0:09:57.9
1,9fa09af0-97b9-11ed-90fb-78ac4409ff3c,2,Bc4,d6,0:09:47,0:09:07.1
2,9fa09af0-97b9-11ed-90fb-78ac4409ff3c,3,Qh5,Ke7,0:09:43.8,0:09:02.6
3,9fa09af0-97b9-11ed-90fb-78ac4409ff3c,4,Qxf7#,NaN,0:09:36,NaN
0,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,1,d4,Nc6,0:09:59.3,0:09:56.7
1,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,2,d5,Nb4,0:09:54.2,0:09:53.9
2,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,3,Qd2,a5,0:09:51.6,0:09:49.8
3,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,4,c3,Nxd5,0:09:48.8,0:09:45.9
4,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,5,Qxd5,c6,0:09:44.9,0:09:44.4
5,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,6,Qe4,Nf6,0:09:42.5,0:09:42.2
6,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,7,Qc2,Ng4,0:09:37.1,0:09:38.7
7,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,8,f3,Ne3,0:09:34.8,0:09:32.8
8,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,9,Qd2,Nd5,0:09:30.1,0:09:18.7
9,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,10,Qg5,f6,0:09:16.6,0:09:13.4
10,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,11,Qh5+,g6,0:09:01.3,0:09:08.5
11,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,12,Qh3,Nf4,0:08:57.3,0:09:00.3
12,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,13,Qg3,Nd3+,0:08:52.7,0:08:52.4
13,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,14,exd3,Bh6,0:08:50.5,0:08:46.8
14,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,15,Bxh6,Rg8,0:08:46.8,0:08:36.3
15,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,16,Nd2,b5,0:08:37.1,0:08:22.6
16,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,17,Be3,Kf8,0:08:27.1,0:08:18.3
17,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,18,Nb3,Kg7,0:08:24.7,0:08:13.1
18,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,19,Nc5,d6,0:08:22.1,0:08:06.5
19,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,20,Nb3,Qb6,0:08:06.4,0:07:56.3
20,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,21,Bxb6,c5,0:08:03.9,0:07:53
21,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,22,d4,Rb8,0:07:55.8,0:07:51.1
22,698b2b2f-97bb-11ed-90fb-78ac4409ff3c,23,dxc5,Rb7,0:07:54.2,0:07:38.7
0,89533dc7-9b86-11ed-bcea-78ac4409ff3c,1,d4,e5,0:10:00,0:09:59.9
1,89533dc7-9b86-11ed-bcea-78ac4409ff3c,2,dxe5,Be7,0:09:56,0:09:49.1
2,89533dc7-9b86-11ed-bcea-78ac4409ff3c,3,Bg5,Bxg5,0:09:46.8,0:09:47.2
3,89533dc7-9b86-11ed-bcea-78ac4409ff3c,4,h4,d6,0:09:44.8,0:09:47.1
4,89533dc7-9b86-11ed-bcea-78ac4409ff3c,5,hxg5,Qxg5,0:09:43.3,0:09:45.1
5,89533dc7-9b86-11ed-bcea-78ac4409ff3c,6,f4,Qxf4,0:09:35.6,0:09:40.2
6,89533dc7-9b86-11ed-bcea-78ac4409ff3c,7,g3,Qxg3+,0:09:33.9,0:09:28.3
7,89533dc7-9b86-11ed-bcea-78ac4409ff3c,8,Kd2,Bg4,0:09:24.7,0:09:14.7
8,89533dc7-9b86-11ed-bcea-78ac4409ff3c,9,Nf3,Nc6,0:09:20.5,0:09:10
9,89533dc7-9b86-11ed-bcea-78ac4409ff3c,10,e3,Nf6,0:09:09.8,0:09:04.4
10,89533dc7-9b86-11ed-bcea-78ac4409ff3c,11,Ng5,Ne4+,0:09:06.8,0:08:57.3
11,89533dc7-9b86-11ed-bcea-78ac4409ff3c,12,Kc1,Nf2,0:09:01.4,0:08:52.8
12,89533dc7-9b86-11ed-bcea-78ac4409ff3c,13,Qe1,Nxe5,0:08:54.6,0:08:20.2
13,89533dc7-9b86-11ed-bcea-78ac4409ff3c,14,Qb4,Nxh1,0:08:32,0:08:13.1
14,89533dc7-9b86-11ed-bcea-78ac4409ff3c,15,Bb5+,Ke7,0:08:24.3,0:07:54.3
15,89533dc7-9b86-11ed-bcea-78ac4409ff3c,16,Qc4,Qxe3+,0:08:18.4,0:07:44.1
16,89533dc7-9b86-11ed-bcea-78ac4409ff3c,17,Nd2,Qe2,0:07:51,0:07:38.8
17,89533dc7-9b86-11ed-bcea-78ac4409ff3c,18,c3,Qd1#,0:07:35.6,0:07:34.6
0,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,1,e4,Nf6,0:09:49.3,0:09:59.4
1,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,2,f3,Nh5,0:09:33.6,0:09:57.4
2,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,3,g4,Nf4,0:09:22.6,0:09:51.8
3,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,4,Bb5,c6,0:08:54.6,0:09:47.9
4,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,5,Bf1,b6,0:08:32,0:09:46
5,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,6,Nc3,Bb7,0:08:15.5,0:09:44.9
6,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,7,h3,d5,0:06:55.4,0:09:39.8
7,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,8,h4,dxe4,0:06:29,0:09:36.9
8,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,9,fxe4,f5,0:06:19,0:08:51.3
9,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,10,gxf5,g6,0:06:06.2,0:08:34.7
10,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,11,Nf3,gxf5,0:05:39,0:08:30.7
11,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,12,exf5,c5,0:05:35,0:08:03.2
12,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,13,Bb5+,Nd7,0:04:51.7,0:07:57.3
13,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,14,Ne5,Bxh1,0:03:14.2,0:07:49
14,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,15,Nxd7,e6,0:02:59.3,0:07:37.2
15,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,16,fxe6,Qxh4+,0:02:35.3,0:07:32.1
16,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,17,Kf1,Bg2+,0:02:03.9,0:07:29.1
17,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,18,Kg1,Qg4,0:01:50.9,0:06:28.4
18,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,19,Qxg4,Nh3+,0:01:32.6,0:06:15.8
19,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,20,Kxg2,a6,0:01:24.2,0:05:37.7
20,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,21,Bd3,h5,0:00:56,0:05:09.2
21,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,22,Qxh3,Bd6,0:00:25.6,0:05:01.6
22,3c4e78a3-9df4-11ed-bcea-78ac4409ff3c,23,Bg6+,Ke7,0:00:14.1,0:04:55.8
0,688bef03-9df6-11ed-bcea-78ac4409ff3c,1,d4,Nc6,0:09:46.4,0:09:56.9
1,688bef03-9df6-11ed-bcea-78ac4409ff3c,2,c3,e5,0:09:39.7,0:09:50.2
2,688bef03-9df6-11ed-bcea-78ac4409ff3c,3,Nf3,exd4,0:09:20.3,0:09:41.2
3,688bef03-9df6-11ed-bcea-78ac4409ff3c,4,cxd4,d5,0:09:17.7,0:09:33.1
4,688bef03-9df6-11ed-bcea-78ac4409ff3c,5,Bg5,f6,0:08:50.2,0:09:24.4
5,688bef03-9df6-11ed-bcea-78ac4409ff3c,6,Bh4,Bg4,0:08:29.7,0:09:18.4
6,688bef03-9df6-11ed-bcea-78ac4409ff3c,7,Nc3,Bxf3,0:07:47.4,0:09:09.3
7,688bef03-9df6-11ed-bcea-78ac4409ff3c,8,gxf3,Bb4,0:07:42.6,0:09:03
8,688bef03-9df6-11ed-bcea-78ac4409ff3c,9,Rc1,Bxc3+,0:06:41.1,0:08:56.2
9,688bef03-9df6-11ed-bcea-78ac4409ff3c,10,Rxc3,g5,0:06:34,0:08:49.5
10,688bef03-9df6-11ed-bcea-78ac4409ff3c,11,Bg3,f5,0:06:22.4,0:08:41.4
11,688bef03-9df6-11ed-bcea-78ac4409ff3c,12,Re3+,Nge7,0:06:10,0:08:33.5
12,688bef03-9df6-11ed-bcea-78ac4409ff3c,13,Re6,f4,0:05:05.3,0:08:23.4
13,688bef03-9df6-11ed-bcea-78ac4409ff3c,14,Rg1,fxg3,0:04:25,0:08:17
14,688bef03-9df6-11ed-bcea-78ac4409ff3c,15,Rxg3,h6,0:04:18.3,0:08:12
15,688bef03-9df6-11ed-bcea-78ac4409ff3c,16,Qb3,Qd7,0:03:25.6,0:07:58.8
16,688bef03-9df6-11ed-bcea-78ac4409ff3c,17,Re3,O-O-O,0:02:51,0:07:54.1
17,688bef03-9df6-11ed-bcea-78ac4409ff3c,18,Bh3,g4,0:02:07.4,0:07:32.9
18,688bef03-9df6-11ed-bcea-78ac4409ff3c,19,fxg4,Nxd4,0:01:59.6,0:07:25
19,688bef03-9df6-11ed-bcea-78ac4409ff3c,20,Qd3,Qa4,0:01:31.6,0:07:05.3
20,688bef03-9df6-11ed-bcea-78ac4409ff3c,21,Rxe7,c5,0:01:10.2,0:06:51.2
21,688bef03-9df6-11ed-bcea-78ac4409ff3c,22,b3,Qb4+,0:00:49.6,0:06:44.4
22,688bef03-9df6-11ed-bcea-78ac4409ff3c,23,Kf1,c4,0:00:30.7,0:06:37.9
23,688bef03-9df6-11ed-bcea-78ac4409ff3c,24,bxc4,Qxc4,0:00:17.5,0:05:29.6
24,688bef03-9df6-11ed-bcea-78ac4409ff3c,25,Qxc4+,dxc4,0:00:06.7,0:05:26.7
0,824b33ec-9df8-11ed-bcea-78ac4409ff3c,1,e4,e5,0:09:58.9,0:09:53
1,824b33ec-9df8-11ed-bcea-78ac4409ff3c,2,Bc4,h5,0:09:55.7,0:09:32.8
2,824b33ec-9df8-11ed-bcea-78ac4409ff3c,3,Qf3,g6,0:09:55.6,0:09:21.6
3,824b33ec-9df8-11ed-bcea-78ac4409ff3c,4,Qxf7#,NaN,0:09:50.8,NaN
0,aad50235-9df8-11ed-bcea-78ac4409ff3c,1,d4,d5,0:09:53.5,0:09:41
1,aad50235-9df8-11ed-bcea-78ac4409ff3c,2,Nc3,Nf6,0:09:45.5,0:09:09.5
2,aad50235-9df8-11ed-bcea-78ac4409ff3c,3,Bg5,Ng4,0:09:31.3,0:08:48.6
3,aad50235-9df8-11ed-bcea-78ac4409ff3c,4,h3,Nf6,0:09:16.2,0:08:15.5
0,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,1,c4,c5,0:15:10,0:15:10
1,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,2,Qa4,f5,0:15:13.9,0:15:14
2,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,3,f4,Na6,0:15:19.8,0:15:20.8
3,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,4,d3,Kf7,0:15:21.6,0:15:13.8
4,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,5,g3,e6,0:15:27.5,0:15:10.5
5,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,6,h4,Bd6,0:15:34.2,0:15:08.1
6,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,7,Bd2,b5,0:15:37,0:15:15.4
7,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,8,cxb5,Nb8,0:15:43,0:15:21.9
8,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,9,Qa5,Qxa5,0:15:47.7,0:15:26.2
9,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,10,Bxa5,a6,0:15:53,0:15:24.9
10,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,11,bxa6,Rxa6,0:15:56.8,0:15:31.6
11,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,12,a4,Rxa5,0:16:02.4,0:15:37.9
12,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,13,Ra3,Na6,0:16:07.9,0:15:44
13,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,14,h5,Nf6,0:16:04.2,0:15:20.9
14,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,15,b3,Nd5,0:15:54.8,0:15:25.1
15,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,16,Bh3,g6,0:15:51.9,0:15:26.3
16,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,17,Ra2,Ndb4,0:15:46.5,0:15:30
17,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,18,Ra3,Nc2+,0:15:51.4,0:15:30.7
18,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,19,Kd2,Nxa3,0:15:55.4,0:15:38.3
19,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,20,Nxa3,Rxa4,0:16:01.7,0:15:43.8
20,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,21,bxa4,Bb7,0:16:08.5,0:15:32.2
21,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,22,Kc3,Bxh1,0:16:04.5,0:15:39.3
22,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,23,Kc2,Nb4+,0:16:08.8,0:15:36.3
23,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,24,Kd2,gxh5,0:16:08.7,0:15:29.4
24,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,25,a5,Bb8,0:16:14.4,0:15:31
25,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,26,a6,Nxa6,0:16:19.6,0:15:28.5
26,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,27,Nf3,Rg8,0:16:13.7,0:15:35.5
27,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,28,d4,cxd4,0:16:13.4,0:15:41.8
28,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,29,Nxd4,Rxg3,0:16:21.2,0:15:41.2
29,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,30,e3,Rxh3,0:16:15.8,0:15:47.4
30,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,31,Ke2,Rh2+,0:16:20.7,0:15:53.5
31,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,32,Kd3,Nb4+,0:16:26.8,0:15:58.6
32,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,33,Kc4,Rb2,0:16:32.6,0:16:01.3
33,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,34,Nab5,h4,0:16:21.6,0:15:55.7
34,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,35,Kc3,Re2,0:16:24,0:15:54
35,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,36,Kxb4,Rb2+,0:16:26,0:16:03.9
36,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,37,Ka4,Rf2,0:16:31.8,0:16:10.6
37,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,38,Kb3,h3,0:16:38.3,0:16:17.6
38,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,39,e4,Rxf4,0:16:36.5,0:16:10.7
39,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,40,Nxe6,Rxe4,0:16:37.2,0:16:17.4
40,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,41,Nc3,Rxe6,0:16:35.2,0:16:23.5
41,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,42,Ka3,Ra6+,0:16:32.9,0:16:28.2
42,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,43,Kb3,h2,0:16:38.6,0:16:35.2
43,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,44,Ne2,Bd5+,0:16:33.3,0:16:37.9
44,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,45,Kc3,h1=Q,0:16:37.7,0:16:41.7
45,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,46,Kd2,Bf3,0:16:35.7,0:16:47.1
46,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,47,Ke3,Bg2,0:16:36.6,0:16:51.6
47,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,48,Kf2,Qf1+,0:16:35.2,0:16:34.1
48,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,49,Ke3,Ba7+,0:16:36.5,0:16:39.5
49,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,50,Kd3,Ra3+,0:16:40.1,0:16:42.8
50,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,51,Kc4,Qxe2+,0:16:46.2,0:16:49.7
51,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,52,Kb4,Rf3,0:16:51.3,0:16:51.3
52,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,53,Ka5,Qd2+,0:16:54.6,0:16:55.6
53,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,54,Kb5,Qb2+,0:16:57.8,0:17:03.3
54,df0cb4ae-9f38-11ed-ab9a-78ac4409ff3c,55,Kc4,Rc3#,0:17:03.7,0:17:08.2
0,32cc0cc6-a383-11ed-8d9d-78ac4409ff3c,1,e4,e5,0:00:52,0:00:59
1,32cc0cc6-a383-11ed-8d9d-78ac4409ff3c,2,Bc4,Nf6,0:00:48,0:00:57.6
2,32cc0cc6-a383-11ed-8d9d-78ac4409ff3c,3,Bb5,c6,0:00:46.5,0:00:55
0,6afea54c-a383-11ed-8d9d-78ac4409ff3c,1,d4,d5,0:09:53,0:09:58.3
1,6afea54c-a383-11ed-8d9d-78ac4409ff3c,2,c4,dxc4,0:09:51.5,0:09:51.5
2,6afea54c-a383-11ed-8d9d-78ac4409ff3c,3,e4,Nf6,0:09:50.2,0:09:35.2
3,6afea54c-a383-11ed-8d9d-78ac4409ff3c,4,Bxc4,Nxe4,0:09:46.5,0:09:30.6
4,6afea54c-a383-11ed-8d9d-78ac4409ff3c,5,Qe2,f5,0:09:31.1,0:09:27.2
5,6afea54c-a383-11ed-8d9d-78ac4409ff3c,6,Qg4,fxg4,0:09:23.2,0:09:25.6
6,6afea54c-a383-11ed-8d9d-78ac4409ff3c,7,f3,gxf3,0:09:11.9,0:09:20.8
7,6afea54c-a383-11ed-8d9d-78ac4409ff3c,8,gxf3,Nd6,0:09:10.5,0:09:12.5
8,6afea54c-a383-11ed-8d9d-78ac4409ff3c,9,Bg5,Nxc4,0:09:01.7,0:09:09.1
9,6afea54c-a383-11ed-8d9d-78ac4409ff3c,10,Nc3,h6,0:08:42,0:09:05.6
10,6afea54c-a383-11ed-8d9d-78ac4409ff3c,11,Bf4,e5,0:08:26.7,0:09:01.6
11,6afea54c-a383-11ed-8d9d-78ac4409ff3c,12,b3,Nb2,0:08:24.8,0:08:52.9
12,6afea54c-a383-11ed-8d9d-78ac4409ff3c,13,dxe5,Qh4+,0:08:16.4,0:08:40.8
13,6afea54c-a383-11ed-8d9d-78ac4409ff3c,14,Bg3,Qb4,0:08:10.9,0:07:59.9
14,6afea54c-a383-11ed-8d9d-78ac4409ff3c,15,Rc1,Nd3+,0:08:08.2,0:07:54.2
15,6afea54c-a383-11ed-8d9d-78ac4409ff3c,16,Kd2,Nxc1,0:07:59.6,0:07:44.7
16,6afea54c-a383-11ed-8d9d-78ac4409ff3c,17,Ne2,Nxe2,0:07:52.8,0:07:36.9
17,6afea54c-a383-11ed-8d9d-78ac4409ff3c,18,Kxe2,Qxc3,0:07:49,0:07:31.1
18,6afea54c-a383-11ed-8d9d-78ac4409ff3c,19,Rd1,Bd7,0:07:40.7,0:07:05.3
19,6afea54c-a383-11ed-8d9d-78ac4409ff3c,20,e6,Bb5+,0:07:18.9,0:06:57.5
20,6afea54c-a383-11ed-8d9d-78ac4409ff3c,21,Kf2,Qc2+,0:07:02.7,0:06:25.2
21,6afea54c-a383-11ed-8d9d-78ac4409ff3c,22,Ke1,Qxa2,0:06:56.1,0:06:02.3
0,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,1,d4,e5,0:09:58,0:09:53.4
1,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,2,dxe5,Qh4,0:09:56.3,0:09:46
2,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,3,g3,Qe4,0:09:54.1,0:09:38.8
3,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,4,f3,Qxe5,0:09:51.7,0:09:28.6
4,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,5,f4,Qe4,0:09:50.3,0:09:24.7
5,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,6,Nf3,Qb4+,0:09:15.5,0:09:16.5
6,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,7,c3,Qa5,0:09:10.5,0:09:11.2
7,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,8,b4,Qa6,0:09:07.5,0:08:52.8
8,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,9,Nd4,Qc4,0:08:57.6,0:08:39.8
9,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,10,Bb2,d5,0:08:23.3,0:08:39.7
10,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,11,h4,c6,0:07:25.7,0:08:32.6
11,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,12,Rh2,Nf6,0:05:53.5,0:08:27
12,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,13,Nf5,Kd7,0:05:09.8,0:08:10.8
13,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,14,e3,Ng4,0:05:00.5,0:07:23.5
14,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,15,Bxc4,Nxh2,0:04:58.4,0:07:22.3
15,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,16,Bb3,Nf3+,0:04:32.9,0:07:18.7
16,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,17,Qxf3,c5,0:04:25.6,0:07:08.3
17,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,18,bxc5,b6,0:04:22.6,0:07:06.3
18,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,19,cxb6,axb6,0:04:09.4,0:07:05.2
19,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,20,Bxd5,Bc5,0:04:08.1,0:06:51.1
20,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,21,Bxa8,Bd6,0:04:05.7,0:06:41.1
21,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,22,Nxd6,Kxd6,0:03:54,0:06:40
22,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,23,Qd5+,Kc7,0:03:37.5,0:06:34.3
23,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,24,c4,b5,0:03:20.2,0:06:32
24,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,25,cxb5,Kb6,0:03:16,0:06:29.8
25,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,26,a4,Ka5,0:03:11.5,0:06:28.3
26,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,27,Bc3+,Kb6,0:03:06.4,0:06:24.2
27,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,28,Bd4+,Ka5,0:03:01.2,0:06:18.3
28,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,29,e4,Bg4,0:02:59.2,0:06:11.8
29,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,30,Nc3,Rc8,0:02:53.6,0:06:03.7
30,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,31,Bxg7,Rxc3,0:02:45.9,0:05:55.6
31,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,32,Qd8+,Kb4,0:02:22.1,0:05:51.8
32,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,33,Qxb8,Rxg3,0:02:18,0:05:47.4
33,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,34,e5,Rh3,0:02:09.7,0:05:44.8
34,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,35,Qf8+,Ka5,0:02:06.8,0:05:40
35,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,36,Qxf7,Rxh4,0:02:02.6,0:05:37.8
36,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,37,e6,Kb4,0:02:01.2,0:05:30.7
37,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,38,e7,Bf3,0:01:48.5,0:05:29.3
38,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,39,e8=Q,Rh1+,0:01:46,0:05:12.4
39,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,40,Kd2,Rxa1,0:01:40.9,0:05:10.7
40,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,41,Bf8+,Kxa4,0:01:37.5,0:05:05.7
41,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,42,b6+,Ka5,0:01:35,0:05:00.3
42,8f8b8770-a384-11ed-8d9d-78ac4409ff3c,43,Qa7#,NaN,0:01:31.6,NaN
0,1887af52-a444-11ed-8eba-78ac4409ff3c,1,e4,e5,0:10:00,0:09:59.9
1,1887af52-a444-11ed-8eba-78ac4409ff3c,2,Qh5,g6,0:09:57.8,0:09:55
